seller-sku	asin1	price	quantity
66111_DE	B0714J1JHW	45.62	0
66112_DE	B01N5VY8QV	57.4	0
66113_DE	B08QZQQJDJ	281.88	0
66114_DE	B091N1RDD1	4.32	0
66115_DE	B075V7NRBB	78.3	0
66116_DE	B01KUV3Q0O	46.66	0
66117_DE	B075VHBC4S	50.76	0
66118_DE	B004348OYI	50.76	0
66119_DE	B000BKDS3K	15.86	0
66120_DE	B000BKDS3K	16.24	0
66121_DE	B00B0W7UHI	77.48	0
66122_DE	B09JQZ5DYM	360.26	0
66123_DE	B07NSMMVB2	3.56	0
66124_DE	B0B2CD6GSB	288.3	0
66125_DE	B00AVQ28FS	0.96	0
66126_DE	B000WL0Q0G	21.04	0
66127_DE	B097Q1568T	145.1	0
66128_DE	B097PZCTQR	133.82	0
66129_DE	B07QZ4KF7T	483.14	0
66130_DE	B0BTM5LK6S	220.68	0
66131_DE	B0813QKL33	75.5	0
66132_DE	B08J7SNMDK	184.12	0
66133_DE	B000ZNPSSQ	4.8	0
66134_DE	B00V3IRFKQ	8.28	0
66135_DE	B09BTLCB9S	271.9	0
66136_DE	B08TWKXQMM	7.28	0
66137_DE	B07TYN6953	1.42	0
66138_DE	B0BNLN9V3M	99.7	0
66139_DE	B07D7K5CWQ	67.5	0
6613_DE	B07WN27LWV	1042.94	0
66140_DE	B07D7J6MW6	78.38	0
66141_DE	B08CML7ZFH	11.98	0
66142_DE	B0B746VB2F	44.68	0
66143_DE	B09BCV93C3	171.9	0
66144_DE	B00000IU3C	8.44	0
66145_DE	B0013DAWPQ	707.18	0
66146_DE	B0018S283A	20.62	0
66147_DE	B0018S71W8	25.38	0
66148_DE	B009UB9L0K	8.18	0
66149_DE	B08H5N3Y79	104.22	0
66150_DE	B08H5PM5SK	184.18	0
66151_DE	B08H5NXXDK	184.18	0
66152_DE	B08H5P7DF4	184.18	0
66153_DE	B078N6M6BD	35.4	0
66154_DE	B076KTQ3XQ	6.88	0
66155_DE	B0B8SFYTFQ	264.9	0
66156_DE	B097F9NN75	149.54	0
66157_DE	B099X165GS	2.78	0
66158_DE	B09HDWQKV8	443.78	0
66159_DE	B09Q6KD2SW	174.32	0
66160_DE	B000M22I5Q	53.96	0
66161_DE	B079N6JSCW	16.58	0
66162_DE	B000M263ZW	40.42	0
66163_DE	B079N851W5	16.58	0
66164_DE	B079N7RZB2	16.58	0
66165_DE	B079N6NV76	16.58	0
66166_DE	B000M266B8	40.42	0
66167_DE	B00BAWNA72	41.96	0
66168_DE	B0B6289PVB	17.68	0
66169_DE	B07Y2VCSZJ	35.72	0
66170_DE	B005MWT1F6	719.38	0
66171_DE	B0845H3ZRF	6.46	0
66172_DE	B0845GN2HW	4.76	0
66173_DE	B09WZ27T32	890.78	0
66174_DE	B07YSSHT39	45.76	0
66175_DE	B00KF7Q4WG	23.86	0
66176_DE	B000ONNK1Y	13.1	0
66177_DE	B09YXVZPQW	7.26	0
66178_DE	B0173I1R12	286.68	0
66179_DE	B09FB2HDMD	81.94	0
6617_DE	B07R75P8SH	70	9
66180_DE	B00WBJ8AIC	27.86	0
66181_DE	B07S7VJ36L	793.98	0
66182_DE	B09HL16NVT	126.88	0
66183_DE	B0846YK78D	153.2	0
66184_DE	B00GOZ1S92	6.36	0
66185_DE	B000H2NGF2	19.06	0
66186_DE	B08P59BSBH	43.74	0
66187_DE	B01N8ZNLIS	3.88	0
66188_DE	B007TEKIBQ	238.36	0
66189_DE	B01E6MWUCS	660.08	0
6618_DE	B07R75Q2VP	25	1650
66190_DE	B00UG59I5C	327.54	0
66191_DE	B0BPMJRDTL	5.9	0
66192_DE	B0001E3TJO	38.52	0
66193_DE	B007RHU1PS	339.42	0
66194_DE	B00CIJ7VCG	56.56	0
66195_DE	B09T9TQ1M5	48.12	0
66196_DE	B0BKPS4RG3	28.46	0
66197_DE	B075RC9DFB	4.88	0
66198_DE	B09NYG3D2Z	305.88	0
66199_DE	B00OUV60M2	28.48	0
6619_DE	B07R75Q2WV	25	7
661_DE	B017QRZ086	25	0
66200_DE	B09NYG7JYD	328.5	0
66201_DE	B09NYF4GPD	281	0
66202_DE	B07BHVLNWD	49.66	0
66203_DE	B0173H8AZY	29.46	0
66204_DE	B001FXOHCI	78.3	0
66205_DE	B00HQICMJQ	1.18	0
66206_DE	B09V18RTWN	24.48	0
66207_DE	B0B6GKX8MD	1180.02	0
66208_DE	B0000AE6AI	12.44	0
66209_DE	B00UICED5I	108.48	0
6620_DE	B07R75Q2X6	56.64	11
66210_DE	B07NLMXK6F	16.94	0
66211_DE	B00S4T0T6E	1.3	0
66212_DE	B09RHQPKQH	1104.88	0
66213_DE	B08T6QBTYC	6.22	0
66214_DE	B08WH3XV6G	11.84	0
66215_DE	B08WH3XV6G	7.26	0
66216_DE	B086H5KCMW	41.68	0
66217_DE	B0864N3FH9	43.86	0
66218_DE	B000TK1EH4	9.6	0
66219_DE	B08YK6M2JP	68.24	0
66220_DE	B09NMS1FPJ	51.34	0
66221_DE	B000L0G4ZY	21.14	0
66222_DE	B002WJSKGI	21.14	0
66223_DE	B07W7MTY43	360.26	0
66224_DE	B009DL08X6	19.48	0
66225_DE	B00527OYPI	132.62	0
66226_DE	B00527OYPI	112.02	0
66227_DE	B00FQ1PX4Q	45.42	0
66228_DE	B0B8X43619	380.58	0
66229_DE	B01A9GNJQG	16.8	0
66230_DE	B086M9KHY3	302.58	0
66231_DE	B09NLDFPVK	19.04	0
66232_DE	B06W5HXLXM	89.84	0
66233_DE	B09NWG85J1	128.42	0
66234_DE	B07HRZ2FHY	121.2	0
66235_DE	B07HS753CW	124	0
66236_DE	B07HS6SCVK	118.04	0
66237_DE	B09XXQ2TDX	55.84	0
66238_DE	B07SSH78P7	111.3	0
66239_DE	B07STD3T5Z	2.7	0
66240_DE	B07SXS8YVX	120	0
66241_DE	B0157EHKS8	42.08	0
66242_DE	B004U9MN9I	50.12	0
66243_DE	B004U9MN8O	39.7	0
66244_DE	B07Q8Q7BHQ	25.28	0
66245_DE	B08HJM7SMT	58.6	0
66246_DE	B00BCIXGLE	40.26	0
66247_DE	B01CUPWQY0	26.34	0
66248_DE	B0B5GRPZJV	218.48	0
66249_DE	B000J63H0K	6.5	0
66250_DE	B00009QN7G	195.22	0
66251_DE	B00005NPSD	1.84	0
66252_DE	B001AAECK8	12.52	0
66253_DE	B001AAECKI	12.52	0
66254_DE	B074VZ2PYZ	29.02	0
66255_DE	B01MEI0AJO	39.76	0
66256_DE	B0BPCCKL5V	44.4	0
66257_DE	B09RVC223Y	27.18	0
66258_DE	B09CDBWKJJ	241.46	0
66259_DE	B01LVU8NQL	211.52	0
66260_DE	B01M7PPS11	14.9	0
66261_DE	B07ZLQG24K	37.16	0
66262_DE	B0002BACBO	533.46	0
66263_DE	B07HPZM8FT	41.84	0
66264_DE	B00H03N21O	439.32	0
66265_DE	B0076Z6ORA	183.52	0
66266_DE	B000S5HYF6	3.38	0
66267_DE	B085DQPSBP	230.66	0
66268_DE	B07GSZN1NB	121.92	0
66269_DE	B01LXFKSNA	52.62	0
66270_DE	B00191RIYK	11.34	0
66271_DE	B002OED6ZG	911.98	0
66272_DE	B09QMLFXYT	39.56	0
66273_DE	B07MQ9LS8Q	134.74	0
66274_DE	B01G7Q51K4	54.36	0
66275_DE	B079T48JQ7	63.84	0
66276_DE	B005UIUEJ4	60.72	0
66277_DE	B0BSFWDJ97	75.68	0
66278_DE	B0B6C3YXFD	5.34	0
66279_DE	B079TQ7D6H	73.6	0
66280_DE	B08V1VC2GW	306.74	0
66281_DE	B0869NX5D3	57.5	0
66282_DE	B000KZ7YDG	16.64	0
66283_DE	B000KZBOQY	22.2	0
66284_DE	B000L45DRA	10.8	0
66285_DE	B09HXDD1NL	284.12	0
66286_DE	B00X0VS346	13.36	0
66287_DE	B005HJPVEY	15.86	0
66288_DE	B08WX97HWC	60.54	0
66289_DE	B0792RDN2V	204.82	0
66290_DE	B00WGNCSM2	184.6	0
66291_DE	B01E0PH9U4	207.1	0
66292_DE	B08G4W62V8	24	0
66293_DE	B00HQICH9Q	4.9	0
66294_DE	B00AAAVLF8	64.08	0
66295_DE	B00AAAVLT4	64.08	0
66296_DE	B09XZYYBBW	40.52	0
66297_DE	B09P2ZTPRY	40.34	0
66298_DE	B00E8UPZ0S	9.72	0
66299_DE	B0B5Y2S857	49.4	0
66300_DE	B0B5Y2S6QT	49.4	0
66301_DE	B079KNH886	88.16	0
66302_DE	B08S47KBMC	77.14	0
66303_DE	B08YJQDB55	481.56	0
66304_DE	B08HFT1PX7	32.72	0
66305_DE	B005JRHIGI	8.6	0
66306_DE	B017IZH764	257.52	0
66307_DE	B096B7933Y	1597.18	0
66308_DE	B0BJMVLCXB	2879.44	0
66309_DE	B08F2PY2V4	342.82	0
66310_DE	B08G4LSXXX	121.92	0
66311_DE	B08G4TK7ZS	121.92	0
66312_DE	B08D3N21XC	50.44	0
66313_DE	B07R48S6MB	221.6	0
66314_DE	B06X42FJFG	11.8	0
66315_DE	B07L9TXS8V	108.68	0
66316_DE	B08BH6M3MM	24.04	0
66317_DE	B003S6W6C8	208.4	0
66318_DE	B0027WSY02	199.34	0
66319_DE	B07QD9GMW2	18.64	0
6631_DE	B07R89NBR8	25	0
66320_DE	B07X2KZGWP	91.52	0
66321_DE	B07X3P6JH5	91.52	0
66322_DE	B07X2L298D	91.52	0
66323_DE	B07X3MDBLN	91.52	0
66324_DE	B08HG2CRW2	38.16	0
66325_DE	B00C7MN718	33.98	0
66326_DE	B078XXN81Q	93.36	0
66327_DE	B08PD2S24S	161.62	0
66328_DE	B09JLXMYH6	112.36	0
66329_DE	B002TLW4W0	53.58	0
66330_DE	B0BPMHFNTJ	20.9	0
66331_DE	B0BY2DGJTC	22.2	0
66332_DE	B0BY2D887L	22.2	0
66333_DE	B0756MDTT6	38.68	0
66334_DE	B0BY29BY1K	31.72	0
66335_DE	B0BY2BRJQL	31.72	0
66336_DE	B08PS5V1XX	1751.44	0
66337_DE	B00TVNBMDG	8	0
66338_DE	B01G5GO6Z2	8.36	0
66339_DE	B001DRE4SI	11.48	0
66340_DE	B01DG4360C	15.42	0
66341_DE	B07FWFCVLQ	3.6	0
66342_DE	B0842XH3GK	12.94	0
66343_DE	B06XKZHLBQ	15.98	0
66344_DE	B0B5HB9SCB	5.92	0
66345_DE	B08D9P6R6C	59.36	0
66346_DE	B06XRH4SFJ	49.44	0
66347_DE	B01EYKXAVM	55.96	0
66348_DE	B0829KLV72	5.68	0
66349_DE	B004IZGXYK	31.24	0
66350_DE	B004I2KIOY	22.66	0
66351_DE	B0055FGMGG	22.18	0
66352_DE	B08T6K8P33	65.02	0
66353_DE	B00B1BZJZI	17.92	0
66354_DE	B07CD9QYNM	9.06	0
66355_DE	B0BJN11KWK	2530.18	0
66356_DE	B000RHN580	19.06	0
66357_DE	B0002ML5BE	7.12	0
66358_DE	B07TZ3PQDN	89.9	0
66359_DE	B0BNQBNB61	267.82	0
66360_DE	B0BLMKTZH5	54.38	0
66361_DE	B0756WD4VL	26.64	0
66362_DE	B011BR1SU6	18.2	0
66363_DE	B011BR1FWM	21.06	0
66364_DE	B011BR1G3U	15.88	0
66365_DE	B011BR1OKU	24.74	0
66366_DE	B014RAQKSO	32.54	0
66367_DE	B011BR1CIO	22.28	0
66368_DE	B014RAQJI0	35.5	0
66369_DE	B072WBS76F	287.3	0
66370_DE	B000N6K69Q	2.92	0
66371_DE	B07B92N5PF	31.26	0
66372_DE	B0BYPCQ5QR	21.3	0
66373_DE	B07V1SYYSC	10.54	0
66374_DE	B092P4W3HC	96.08	0
66375_DE	B07B31B11F	5.5	0
66376_DE	B07TYRLK1Z	4.18	0
66377_DE	B008ELM4KG	9.06	0
66378_DE	B07RFC79JG	65.3	0
66379_DE	B07MG5KR22	77	0
66380_DE	B07MGZRJTT	151.84	0
66381_DE	B07Y8VFR3V	152.72	0
66382_DE	B008ANIIOE	56.96	0
66383_DE	B000WKPWPQ	15.14	0
66384_DE	B000VZBG0C	172.06	0
66385_DE	B000TKF7F4	172.06	0
66386_DE	B000MQFULG	15.14	0
66387_DE	B07NJJVTCD	126.48	0
66388_DE	B00D40K6X4	5.52	0
66389_DE	B073C5B4Z6	158.04	0
66390_DE	B00F4177FQ	1.84	0
66391_DE	B06XFWPXYD	17.62	0
66392_DE	B01HN8L744	6.64	0
66393_DE	B00IG7J48I	15.18	0
66394_DE	B000M24CLY	4.84	0
66395_DE	B00BAWLUOC	5.2	0
66396_DE	B000KTB0DW	4.84	0
66397_DE	B0C5JWRT6Q	771.32	0
66398_DE	B08ZB5SZZJ	16.3	0
66399_DE	B077S2RLSP	43.84	0
6639_DE	B07WVY187J	660.26	0
66400_DE	B09QT12F8L	289.56	0
66401_DE	B0009AHV0S	30.98	0
66402_DE	B01986RUK4	58.16	0
66403_DE	B00D6M2PC0	10.88	0
66404_DE	B00D6M2PC0	14.8	0
66405_DE	B000UW4K7M	7.38	0
66406_DE	B08SDYPYPK	27.64	0
66407_DE	B081N3M7DV	86.18	0
66408_DE	B07TLHF3VL	48.68	0
66409_DE	B0BS9Z2FFT	60.5	0
6640_DE	B07R9GQLDT	25	11
66410_DE	B08Y1Q7G1Z	318.82	0
66411_DE	B08G8WHYMH	342.38	0
66412_DE	B0057A96IU	7.88	0
66413_DE	B08BKPFJ1D	123.72	0
66414_DE	B004KAAOW0	20.06	0
66415_DE	B00DH51DUQ	108.24	0
66416_DE	B013S3UY2E	44.42	0
66417_DE	B013S3UY2E	50.3	0
66418_DE	B07Z8T2BZN	110.8	0
66419_DE	B0928ZKVH5	21.52	0
66420_DE	B0719WQHLT	10.46	0
66421_DE	B0714QGLXF	10.12	0
66422_DE	B076LXD6CH	22.28	0
66423_DE	B072PZVYBR	15.88	0
66424_DE	B0714QGLXR	16.3	0
66425_DE	B0719WQHM6	16.94	0
66426_DE	B076F6W3D4	26.36	0
66427_DE	B076ML746W	25.26	0
66428_DE	B0BJVXJ2WB	375.66	0
66429_DE	B07NY47CS4	16.24	0
66430_DE	B098R4K8PV	617.96	0
66431_DE	B018AWGQUW	16.9	0
66432_DE	B07KCBSC9J	78.72	0
66433_DE	B0BX52PCJ5	82.48	0
66434_DE	B0C3B27SLN	270.34	0
66435_DE	B001CT07CE	64.26	0
66436_DE	B0050NUKD4	7.94	0
66437_DE	B09FLPTDR7	48.08	0
66438_DE	B098BH4DD9	151.76	0
66439_DE	B09W9HX9D6	28.6	0
66440_DE	B098BFRR76	209.86	0
66441_DE	B098BGZ8MC	147	0
66442_DE	B098BG8XW2	134.48	0
66443_DE	B0925MJ7V2	9.64	0
66444_DE	B07KWP8TK1	25.86	0
66445_DE	B084RQNZWT	48.9	0
66446_DE	B09CQ2S9R5	24.02	0
66447_DE	B009HQ7GUU	4.24	0
66448_DE	B07Y2MBFX9	86.92	0
66449_DE	B014XHJ7XQ	11.74	0
6644_DE	B07WX2Q895	231.58	0
66450_DE	B00BJOA5C4	106.5	0
66451_DE	B000UX3FYK	9.2	0
66452_DE	B01MATWC9R	16.8	0
66453_DE	B09H2ZC2P4	200.96	0
66454_DE	B09H2W7VLW	200.96	0
66455_DE	B004WKQKXK	12.08	0
66456_DE	B0BW68C5RH	147.6	0
66457_DE	B09PZC1JQM	223.6	0
66458_DE	B07K1BTZST	8.78	0
66459_DE	B01KADGHK8	36.1	0
66460_DE	B08CRQYQ3R	690.04	0
66461_DE	B08W5F98KZ	34.22	0
66462_DE	B01M9JSEI9	141.84	0
66463_DE	B08XZF15M6	346.88	0
66464_DE	B071NVX5RB	346.12	0
66465_DE	B00H56EHCE	9.32	0
66466_DE	B08W4PM24H	232.92	0
66467_DE	B09NQL45RC	16.5	0
66468_DE	B007YFQQE8	6.84	0
66469_DE	B0748BHTJL	14.26	0
66470_DE	B07JVB5LH1	782.14	0
66471_DE	B09J9M5D3K	87.58	0
66472_DE	B01N9F9G7F	15.3	0
66473_DE	B00B1HWE3C	105.36	0
66474_DE	B092W7LTKM	520.68	0
66475_DE	B076KZL9HH	624.1	0
66476_DE	B0BTJ3LPVM	411.88	0
66477_DE	B0B3NDR9PK	22.5	0
66478_DE	B0BRYCT5NY	1566.02	0
66479_DE	B09GFDG9PY	123.38	0
66480_DE	B01DWNMWQQ	7.7	0
66481_DE	B07FNR5XLD	2.04	0
66482_DE	B075VLJMM2	2.04	0
66483_DE	B09N5M5PH3	210.72	0
66484_DE	B077PXRXRV	19.04	0
66485_DE	B075SM7DLC	10.7	0
66486_DE	B09JSJ1671	65.04	0
66487_DE	B01BV13S7S	225.16	0
66488_DE	B00KESSNFM	18.12	0
66489_DE	B08T62QSWX	26.22	0
66490_DE	B0BLW96GW4	10.4	0
66491_DE	B07LBKSCKZ	38.06	0
66492_DE	B09MS7JDVQ	61.06	0
66493_DE	B001EX38G0	27.08	0
66494_DE	B0BY6YRT41	203.68	0
66495_DE	B00C2WXQ8W	21.4	0
66496_DE	B09BZH3M1F	42.6	0
66497_DE	B0B2LBYK6D	267.62	0
66498_DE	B09GN399TD	433.44	0
66499_DE	B07PZT7TDY	48.82	0
66500_DE	B07PYND4SG	48.82	0
66501_DE	B08MRTVW13	41.2	0
66502_DE	B06WWPZJGR	38.44	0
66503_DE	B07FZG1V2B	16.02	0
66504_DE	B07D1JMX87	9.88	0
66505_DE	B09WRQDBB4	1418.76	0
66506_DE	B09P42C2NK	728.3	0
66507_DE	B088TQ9H6G	40.52	0
66508_DE	B097PY59C6	2762.78	0
66509_DE	B07F8M1711	143.7	0
66510_DE	B09134F6CP	104.72	0
66511_DE	B07HXN2M7Z	2.9	0
66512_DE	B09BW3D61Z	38.98	0
66513_DE	B07CN5J5M1	16.68	0
66514_DE	B00NL7GTXG	39.82	0
66515_DE	B00LHV2VRG	63.2	0
66516_DE	B00I0NX87G	13.94	0
66517_DE	B000KJRDHY	63.4	0
66518_DE	B071CVF3SS	16.52	0
66519_DE	B07R4P8JT6	28.1	0
66520_DE	B0743M7ZRK	32.38	0
66521_DE	B01J7FR9T8	20.12	0
66522_DE	B07R6NC943	29.9	0
66523_DE	B001J8I0BI	157.82	0
66524_DE	B07PJKL8NW	125.38	0
66525_DE	B09BD946LQ	13.46	0
66526_DE	B0BNH26YY4	520.68	0
66527_DE	B00A8GVNNY	27.02	0
66528_DE	B09BD81DPH	11.68	0
66529_DE	B09BD7C2Z9	10.14	0
66530_DE	B01N350YIK	188.98	0
66531_DE	B01N23HP4P	184	0
66532_DE	B01N120REP	188.98	0
66533_DE	B01N9SSLNA	103.6	0
66534_DE	B01N9SSNZP	103.6	0
66535_DE	B01N4P50IN	158.86	0
66536_DE	B085DV3XNJ	84.28	0
66537_DE	B0B61SXGH3	34.96	0
66538_DE	B08Q27DNVQ	45.32	0
66539_DE	B00HQICUE8	2.72	0
66540_DE	B0007SXH64	4.26	0
66541_DE	B08JGYXMNS	27.12	0
66542_DE	B0BFLV9PTR	101.96	0
66543_DE	B0B82BZ18M	41.7	0
66544_DE	B07F26VSPB	24.54	0
66545_DE	B0041HSMEE	38.52	0
66546_DE	B07P1B7FFY	78.76	0
66547_DE	B07NY9Q3ZV	78.76	0
66548_DE	B06XFSZGCC	9.92	0
66549_DE	B09RN1DXQ5	95.36	0
66550_DE	B00J4JPUFS	290.68	0
66551_DE	B000P5PVUY	29.6	0
66552_DE	B07JVNZFX8	561.92	0
66553_DE	B07J56W1P7	1969.86	0
66554_DE	B07J4QWRP8	1094.82	0
66555_DE	B07J4R1VXP	922.62	0
66556_DE	B07J5C687V	621.72	0
66557_DE	B07J4QYZDP	918.54	0
66558_DE	B09QFK4CHT	160.88	0
66559_DE	B0014BLLWU	13.36	0
66560_DE	B07BB2YR59	217.8	0
66561_DE	B07BB4HWNV	217.4	0
66562_DE	B01M8HGF3A	42.4	0
66563_DE	B01NAEZ2OJ	36.5	0
66564_DE	B000T7J42O	15.58	0
66565_DE	B0081D3K0U	8.18	0
66566_DE	B084GSXR6G	41.48	0
66567_DE	B08JLYMNQ5	29.18	0
66568_DE	B012G31JEO	46.7	0
66569_DE	B09GYJJ1PT	540.16	0
66570_DE	B0BNQF2FD6	259.2	0
66571_DE	B09X9SXM4Y	65.82	0
66572_DE	B018J9MEXY	29.6	0
66573_DE	B09RS793J1	68.32	0
66574_DE	B00JLMRREK	88.36	0
66575_DE	B0BLG927B8	98.2	0
66576_DE	B07TB4J2DD	190.74	0
66577_DE	B004TP4IZU	20.84	0
66578_DE	B004TP4J7M	45.24	0
66579_DE	B004TPDBGC	31.46	0
66580_DE	B07RHSNK3M	199.66	0
66581_DE	B07W863RWR	82.22	0
66582_DE	B0053OGW8M	1.88	0
66583_DE	B07FWCYVYX	2.64	0
66584_DE	B0B7V3SQ6C	215.6	0
66585_DE	B09DG42DF4	130.42	0
66586_DE	B09K6DXVCJ	43.08	0
66587_DE	B08BKNTCRJ	221.76	0
66588_DE	B09NMT9B9X	29.08	0
66589_DE	B09KH5XTM9	28.5	0
6658_DE	B07S2DJ89C	31.43	0
66590_DE	B07DYD27NH	49.2	0
66591_DE	B000RZP5I0	3.54	0
66592_DE	B00G6FIL4K	212.3	0
66593_DE	B002TQ5EEK	220.08	0
66594_DE	B00C66S9PO	5.5	0
66595_DE	B004HD1Z7I	47.62	0
66596_DE	B004HD1Z8M	85.18	0
66597_DE	B087MKR1DC	201.2	0
66598_DE	B087MLQC6B	269.62	0
66599_DE	B087MLPVWD	253.76	0
66600_DE	B087MN5ZP8	243.8	0
66601_DE	B004AQTG4Q	2.34	0
66602_DE	B00AUCQXI6	22.02	0
66603_DE	B07XF786FR	207.14	0
66604_DE	B086NG3HQ6	14.3	0
66605_DE	B086VXPC6M	8.76	0
66606_DE	B000L12RHW	5.4	0
66607_DE	B093X1DWK8	1005.92	0
66608_DE	B0031DSD4S	152.28	0
66609_DE	B074JDGFMR	15.22	0
66610_DE	B01LYI38V5	20.56	0
66611_DE	B0BW4N75LD	166.32	0
66612_DE	B005MZIEJW	18.42	0
66613_DE	B081J9636R	45.46	0
66614_DE	B07WLW7X95	41.48	0
66615_DE	B07WLXB1CJ	44.22	0
66616_DE	B09XC5FX1Z	311.78	0
66617_DE	B071YZG4TP	466.1	0
66618_DE	B07SG2PB2C	7.64	0
66619_DE	B004KPKWIG	20.4	0
66620_DE	B07STXXQWP	16.26	0
66621_DE	B089MWY3GZ	49.12	0
66622_DE	B08H8DGMZB	434.6	0
66623_DE	B0848LHJKV	343.74	0
66624_DE	B01LZMYD03	39.08	0
66625_DE	B07NQCNNBJ	53.32	0
66626_DE	B0BNLNHQB8	30.82	0
66627_DE	B08LQ5HVHK	20.8	0
66628_DE	B07WLJJX7R	11.1	0
66629_DE	B07W7KCF3W	117.36	0
66630_DE	B0006ZSUT2	33.48	0
66631_DE	B00076U1HO	19.94	0
66632_DE	B0006ZSW3G	30.84	0
66633_DE	B07TV2J72X	294.1	0
66634_DE	B0000C4G8C	18.36	0
66635_DE	B09ZPHFH6Z	19.58	0
66636_DE	B0BLWCTW21	7.2	0
66637_DE	B0BLWDSRZ1	7.2	0
66638_DE	B0BLWB9N33	7.2	0
66639_DE	B00AUV6FOO	130.34	0
66640_DE	B08P54ZK97	400.58	0
66641_DE	B08CH6X6M5	145.52	0
66642_DE	B0007TG81E	6.32	0
66643_DE	B0BSHHR92T	4443.78	0
66644_DE	B0B59HWY6Z	1373.52	0
66645_DE	B08R9V3VH6	31.98	0
66646_DE	B084CJ96GT	29.46	0
66647_DE	B08LT9X776	46.68	0
66648_DE	B01LXPG9L9	2.94	0
66649_DE	B01K2210GS	497.24	0
66650_DE	B07NH1NRW3	1259.04	0
66651_DE	B07XDDKH5W	768.94	0
66652_DE	B01MCWCR69	113.22	0
66653_DE	B06Y5WBVXC	339.42	0
66654_DE	B085Z6BYNV	111.66	0
66655_DE	B01N6S888E	30.74	0
66656_DE	B084BHMPMP	365.06	0
66657_DE	B09C189B32	18.74	0
66658_DE	B09C19NJ2X	18.74	0
66659_DE	B09QH9Q4WN	26.94	0
66660_DE	B08K97TZ1R	33.46	0
66661_DE	B078K44BP8	161.76	0
66662_DE	B07D49WSWQ	202.2	0
66663_DE	B00S9OLDVY	90.9	0
66664_DE	B0047AALS0	8.86	0
66665_DE	B0BKST6J18	5.88	0
66666_DE	B0BKSRKY8N	5.88	0
66667_DE	B0BKSND2QH	5.88	0
66668_DE	B0BKSQ3CLL	5.88	0
66669_DE	B0BKSQXT98	5.88	0
66670_DE	B0BKSNMWPR	5.88	0
66671_DE	B0BKSPZ6MD	5.88	0
66672_DE	B0BKSWKCMC	5.88	0
66673_DE	B0BK6J9ZWV	5.88	0
66674_DE	B0BKSTCVL5	5.88	0
66675_DE	B01FKQKNRI	1049.36	0
66676_DE	B07GVV7N77	25.38	0
66677_DE	B095X23HDH	82.96	0
66678_DE	B07GLR6RQF	808.42	0
66679_DE	B0024QUYQS	4.08	0
66680_DE	B00KG8K5CY	17.22	0
66681_DE	B07DXDQKZM	36.58	0
66682_DE	B07XVWCZ7X	145.46	0
66683_DE	B0000B0DL7	39.92	0
66684_DE	B006MWDJS0	178.08	0
66685_DE	B00173U504	4.7	0
66686_DE	B079G96LD3	22.8	0
66687_DE	B078YHTXR7	11.06	0
66688_DE	B09NQKZ4BP	86.06	0
66689_DE	B07XHFSSM8	109.84	0
66690_DE	B0002S49AW	14.56	0
66691_DE	B0021ZJVKM	50.72	0
66692_DE	B0036E8DIS	65.34	0
66693_DE	B07FB8TVCL	1006.8	0
66694_DE	B09NQK1DFV	66.8	0
66695_DE	B018WJQL0S	17	0
66696_DE	B096WLBGWB	22.72	0
66697_DE	B086F7GN8C	1260	0
66698_DE	B000VN4OIA	34.76	0
66699_DE	B0BTDMGL9H	161.68	0
66700_DE	B08HSGQSRT	6.76	0
66701_DE	B001CSAC1Q	17.22	0
66702_DE	B001ZPEW4E	95.62	0
66703_DE	B0887QSHD2	31.06	0
66704_DE	B0914W7YBL	67.1	0
66705_DE	B00ICKFM1M	71.12	0
66706_DE	B002PWIHG0	16.24	0
66707_DE	B00011FW0Q	57.82	0
66708_DE	B002V9NSSE	14.7	0
66709_DE	B0BC4ND1ZD	234.28	0
66710_DE	B01CPXCTZS	100.14	0
66711_DE	B0BCJL16B2	9.12	0
66712_DE	B07P871J57	118.4	0
66713_DE	B005LB4VGM	23.22	0
66714_DE	B0001P08L0	35.5	0
66715_DE	B001JEOW7S	112.44	0
66716_DE	B09V49HPL5	1218.08	0
66717_DE	B00R37U2O2	2.2	0
66718_DE	B00R38NSTC	3.46	0
66719_DE	B00BJFYR72	2.72	0
66720_DE	B00BJFYTXO	5.9	0
66721_DE	B01N357OCG	21.56	0
66722_DE	B07P5PVP4Z	125.1	0
66723_DE	B076MQ9ZSY	25	0
66724_DE	B08TSF92GQ	1.22	0
66725_DE	B07N26J5XF	126.88	0
66726_DE	B08GKY84WZ	145	0
66727_DE	B073YKWZS8	97.42	0
66728_DE	B092QGSBD2	293.42	0
66729_DE	B08PKZ7DZ9	930.08	0
66730_DE	B07NSTVVZV	3.22	0
66731_DE	B0BPMJDRJM	6.34	0
66732_DE	B07RLWWTZ3	3.42	0
66733_DE	B0007XC2ME	3.12	0
66734_DE	B01MQOBHMS	20.18	0
66735_DE	B09DQ8QHJ1	6.9	0
66736_DE	B00005K484	19.48	0
66737_DE	B0BJW1G7VN	242.44	0
66738_DE	B09G6PTMNR	910.16	0
66739_DE	B00FHHZ4QG	168.64	0
66740_DE	B09HCSG8FH	388.56	0
66741_DE	B07JD48SZN	231.74	0
66742_DE	B075HCFFX2	143.32	0
66743_DE	B075HCCMTW	143.32	0
66744_DE	B078XXGGRY	40.74	0
66745_DE	B08SFNWJ7T	7.22	0
66746_DE	B08YRZCG51	21.66	0
66747_DE	B08SDZZ744	6.5	0
